Year,Month,location,total_deaths,total_cases_per_million,new_cases_smoothed_per_million,stringency_index,weekly_hosp_admissions_per_million,Date,HICP,continent
2020,4,Peru,1490.0,396.158,31.853,94.44,,2020-04-01 00:00:00,,
2020,4,United States,38535.0,2121.796,82.833,72.69,,2020-04-01 00:00:00,,
2020,4,Uruguay,9.0,148.417,2.296,62.96,,2020-04-01 00:00:00,,
2020,5,Argentina,1009.0,365.214,9.135,90.74,,2020-05-01 00:00:00,,
2020,5,Bolivia,230.0,456.393,15.321,96.3,,2020-05-01 00:00:00,,
2020,5,Brazil,21048.0,1536.782,48.365,81.02,,2020-05-01 00:00:00,,
2020,5,Canada,6232.0,2144.596,29.226,72.69,,2020-05-01 00:00:00,,
2020,5,Chile,673.0,3335.742,103.544,81.02,123.497,2020-05-01 00:00:00,,
2020,5,Colombia,682.0,368.797,11.47,87.04,,2020-05-01 00:00:00,,
2020,5,Costa Rica,10.0,175.84,1.93,72.22,,2020-05-01 00:00:00,,
2020,5,Dominican Republic,458.0,1284.373,28.345,100.0,,2020-05-01 00:00:00,,
2020,5,Ecuador,3096.0,2014.221,38.022,86.11,,2020-05-01 00:00:00,,
2020,5,Guatemala,53.0,153.722,7.3775,96.3,,2020-05-01 00:00:00,,
2020,5,Honduras,167.0,333.274,9.434,100.0,,2020-05-01 00:00:00,,
2020,5,Jamaica,9.0,192.404,1.667,89.81,,2020-05-01 00:00:00,,
2020,5,Mexico,15420.0,731.396,21.891,82.41,,2020-05-01 00:00:00,,
2020,5,Nicaragua,17.0,40.153,0.185,18.52,,2020-05-01 00:00:00,,
2020,5,Panama,295.0,2328.867,36.552,89.81,,2020-05-01 00:00:00,,
2020,5,Paraguay,11.0,125.355,1.517,94.44,,2020-05-01 00:00:00,,
2020,5,Peru,15583.0,3280.451,95.021,92.59,,2020-05-01 00:00:00,,
2020,5,United States,98515.0,4844.916,71.381,72.69,,2020-05-01 00:00:00,,
2020,5,Uruguay,20.0,219.996,1.586,61.11,,2020-05-01 00:00:00,,
2020,6,Argentina,2423.0,1041.8075,44.103,88.89,,2020-06-01 00:00:00,,
2020,6,Bolivia,637.0,1611.7735,60.431,88.89,,2020-06-01 00:00:00,,
2020,6,Brazil,45391.0,4323.284,135.419,77.31,,2020-06-01 00:00:00,,
2020,6,Canada,8169.5,2581.634,14.169,70.83,,2020-06-01 00:00:00,,
2020,6,Chile,3698.0,10306.7855,226.036,81.02,207.58749999999998,2020-06-01 00:00:00,,
2020,6,Colombia,1795.0,1061.5525,45.214,87.04,,2020-06-01 00:00:00,,
2020,6,Costa Rica,12.0,354.19,12.298,72.22,,2020-06-01 00:00:00,,
2020,6,Dominican Republic,616.0,2152.942,41.8755,87.04,,2020-06-01 00:00:00,,
2020,6,Ecuador,4036.5,2681.4895,30.371,83.33,,2020-06-01 00:00:00,,
2020,6,Guatemala,417.0,602.194,28.237,96.3,,2020-06-01 00:00:00,,
2020,6,Honduras,327.5,929.2755,42.804,96.3,,2020-06-01 00:00:00,,
2020,6,Jamaica,10.0,223.882,1.92,75.93,,2020-06-01 00:00:00,,
2020,6,Mexico,31494.0,1603.0895,42.113,70.83,,2020-06-01 00:00:00,,
2020,6,Nicaragua,59.5,264.01800000000003,7.381,18.52,,2020-06-01 00:00:00,,
2020,6,Panama,453.0,4931.858,164.063,83.33,,2020-06-01 00:00:00,,
2020,6,Paraguay,12.0,193.4155,3.0025000000000004,82.405,,2020-06-01 00:00:00,,
2020,6,Peru,29938.0,6882.227000000001,153.503,89.81,,2020-06-01 00:00:00,,
2020,6,United States,118909.5,6435.571,76.021,68.98,,2020-06-01 00:00:00,,
2020,6,Uruguay,23.5,248.335,2.629,57.41,,2020-06-01 00:00:00,,
2020,7,Argentina,3500.0,1613.81,59.663,92.59,,2020-07-01 00:00:00,,
2020,7,Bolivia,934.0,2406.964,81.186,89.81,,2020-07-01 00:00:00,,
2020,7,Brazil,55961.0,5921.477,160.604,81.02,,2020-07-01 00:00:00,,
2020,7,Canada,8475.0,2672.859,9.451,67.13,,2020-07-01 00:00:00,,
2020,7,Chile,5347.0,13658.927,122.55,90.28,112.683,2020-07-01 00:00:00,,
2020,7,Colombia,2811.0,1627.828,58.29,87.04,,2020-07-01 00:00:00,,
2020,7,Costa Rica,12.0,547.402,21.453,73.61,,2020-07-01 00:00:00,,
2020,7,Dominican Republic,718.0,2726.822,61.589,75.0,,2020-07-01 00:00:00,,
2020,7,Ecuador,4424.0,3031.72,34.847,79.63,,2020-07-01 00:00:00,,
2020,7,Guatemala,672.0,887.025,26.572,96.3,,2020-07-01 00:00:00,,
2020,7,Honduras,471.0,1533.041,64.248,96.3,,2020-07-01 00:00:00,,
2020,7,Jamaica,10.0,242.627,1.011,75.93,,2020-07-01 00:00:00,,
2020,7,Mexico,38556.0,2058.757,44.039,70.83,,2020-07-01 00:00:00,,
2020,7,Nicaragua,74.0,289.851,6.003,20.37,,2020-07-01 00:00:00,,
2020,7,Panama,575.0,6783.36,182.469,83.33,,2020-07-01 00:00:00,,
2020,7,Paraguay,13.0,252.332,7.353,78.7,,2020-07-01 00:00:00,,
2020,7,Peru,35912.0,7999.04,108.627,78.7,,2020-07-01 00:00:00,,
2020,7,United States,127218.0,7465.128,109.069,68.98,99.474,2020-07-01 00:00:00,,
2020,7,Uruguay,26.0,268.494,2.17,37.96,,2020-07-01 00:00:00,,
2020,8,Argentina,13354.0,7288.742,160.664,87.96,,2020-08-01 00:00:00,,
2020,8,Bolivia,3939.0,8012.851,81.502,89.81,,2020-08-01 00:00:00,,
2020,8,Brazil,106523.0,15212.794,170.389,72.69,,2020-08-01 00:00:00,,
2020,8,Canada,8982.0,3163.545,10.105,67.13,,2020-08-01 00:00:00,,
2020,8,Chile,10395.0,19583.104,86.033,87.5,74.017,2020-08-01 00:00:00,,
2020,8,Colombia,14492.0,8580.614,188.319,87.04,,2020-08-01 00:00:00,,
2020,8,Costa Rica,281.0,5198.196,143.468,72.22,,2020-08-01 00:00:00,,
2020,8,Dominican Republic,1438.0,7618.342,40.266,78.7,,2020-08-01 00:00:00,,
2020,8,Ecuador,6065.0,5593.466,46.164,76.39,,2020-08-01 00:00:00,,
2020,8,Guatemala,2355.0,3492.115,44.377,87.04,,2020-08-01 00:00:00,,
2020,8,Honduras,1548.0,4741.462,38.779,90.74,,2020-08-01 00:00:00,,
2020,8,Jamaica,14.0,382.686,13.339,73.15,,2020-08-01 00:00:00,,
2020,8,Mexico,74706.0,4530.646,42.427,70.83,,2020-08-01 00:00:00,,
2020,8,Nicaragua,128.0,491.193,2.447,20.37,,2020-08-01 00:00:00,,
2020,8,Panama,1734.0,18010.78,161.698,81.48,,2020-08-01 00:00:00,,
2020,8,Paraguay,108.0,1330.532,70.325,78.7,,2020-08-01 00:00:00,,
2020,8,Peru,65036.0,15163.062,219.936,85.19,,2020-08-01 00:00:00,,
2020,8,United States,174939.0,15855.447,133.355,68.98,93.872,2020-08-01 00:00:00,,
2020,8,Uruguay,38.0,415.158,3.965,37.96,,2020-08-01 00:00:00,,
2020,9,Argentina,22261.0,13235.524,236.461,87.96,,2020-09-01 00:00:00,,
2020,9,Bolivia,7250.0,10239.761,65.351,81.48,,2020-09-01 00:00:00,,
2020,9,Brazil,130396.0,19888.042,141.335,69.91,,2020-09-01 00:00:00,,
2020,9,Canada,9126.0,3526.937,16.725,63.43,,2020-09-01 00:00:00,,
2020,9,Chile,11895.0,22070.589,89.138,87.5,65.5745,2020-09-01 00:00:00,,
2020,9,Colombia,22518.0,13534.48,143.276,71.3,,2020-09-01 00:00:00,,
2020,9,Costa Rica,583.0,10417.045,228.562,62.96,,2020-09-01 00:00:00,,
2020,9,Dominican Republic,1953.0,9181.017,54.91,78.7,,2020-09-01 00:00:00,,
2020,9,Ecuador,10864.0,6469.14,58.251,51.39,,2020-09-01 00:00:00,,
2020,9,Guatemala,2949.0,4576.238,36.427,87.04,,2020-09-01 00:00:00,,
2020,9,Honduras,2058.0,6330.864,62.467,76.85,,2020-09-01 00:00:00,,
2020,9,Jamaica,40.0,1281.397,33.6,75.0,,2020-09-01 00:00:00,,
2020,9,Mexico,89266.0,5717.345,39.594,73.61,,2020-09-01 00:00:00,,
2020,9,Nicaragua,144.0,557.971,2.138,11.11,,2020-09-01 00:00:00,,
2020,9,Panama,2140.0,22757.885,153.402,87.04,,2020-09-01 00:00:00,,
2020,9,Paraguay,496.0,3909.895,107.426,81.48,,2020-09-01 00:00:00,,
2020,9,Peru,77799.0,21047.832,167.076,85.19,,2020-09-01 00:00:00,,
2020,9,United States,198641.0,19259.652,124.5555,66.2,78.1285,2020-09-01 00:00:00,,
2020,9,Uruguay,45.0,517.998,3.214,37.965,,2020-09-01 00:00:00,,
2020,10,Argentina,27057.0,16686.214,256.494,82.87,,2020-10-01 00:00:00,,
2020,10,Bolivia,7800.0,10898.295,12.271,81.48,,2020-10-01 00:00:00,,
2020,10,Brazil,140537.0,21780.394,95.815,63.43,,2020-10-01 00:00:00,,
2020,10,Canada,9217.0,3912.59,42.247,65.28,,2020-10-01 00:00:00,,
2020,10,Chile,12591.0,23259.801,75.846,87.5,55.551,2020-10-01 00:00:00,,
2020,10,Colombia,25103.0,15389.532,131.764,71.3,,2020-10-01 00:00:00,,
2020,10,Costa Rica,812.0,13668.836,206.199,58.33,,2020-10-01 00:00:00,,
2020,10,Dominican Republic,2093.0,9881.447,37.035,67.59,,2020-10-01 00:00:00,,
2020,10,Ecuador,11273.0,7442.975,44.394,51.39,,2020-10-01 00:00:00,,
2020,10,Guatemala,3213.0,5027.036,27.893,49.54,,2020-10-01 00:00:00,,
2020,10,Honduras,2271.0,7077.639,44.215,78.7,,2020-10-01 00:00:00,,
2020,10,Jamaica,88.0,2070.467,24.0,71.3,,2020-10-01 00:00:00,,
2020,10,Mexico,95061.0,6214.387,37.776,71.76,,2020-10-01 00:00:00,,
2020,10,Nicaragua,149.0,585.027,1.336,8.33,,2020-10-01 00:00:00,,
2020,10,Panama,2311.0,24822.267,141.542,62.04,,2020-10-01 00:00:00,,
2020,10,Paraguay,761.0,5489.957,100.642,64.81,,2020-10-01 00:00:00,,
2020,10,Peru,81420.0,23336.083,86.844,82.41,,2020-10-01 00:00:00,,
2020,10,United States,208593.0,20991.159,128.704,66.2,105.25,2020-10-01 00:00:00,,
2020,10,Uruguay,47.0,574.676,3.214,43.52,,2020-10-01 00:00:00,,
2020,11,Argentina,41968.0,29786.516,181.708,79.17,,2020-11-01 00:00:00,,
2020,11,Bolivia,8835.0,11703.834,8.484,81.48,,2020-11-01 00:00:00,,
2020,11,Brazil,164737.0,26986.937,119.076,57.87,,2020-11-01 00:00:00,,
2020,11,Canada,10771.0,7471.669,117.055,68.98,,2020-11-01 00:00:00,,
2020,11,Chile,14777.0,27019.136,68.988,81.94,48.4855,2020-11-01 00:00:00,,
2020,11,Colombia,33669.0,22799.406,139.753,65.74,,2020-11-01 00:00:00,,
2020,11,Costa Rica,1537.0,23572.064,201.153,55.56,,2020-11-01 00:00:00,,
2020,11,Dominican Republic,2282.0,11864.558,52.009,64.81,,2020-11-01 00:00:00,,
2020,11,Ecuador,12997.0,9978.722,41.656,52.78,,2020-11-01 00:00:00,,
2020,11,Guatemala,3920.0,6429.027,29.374,49.54,,2020-11-01 00:00:00,,
2020,11,Honduras,2820.0,9784.375,28.755,81.48,,2020-11-01 00:00:00,,
2020,11,Jamaica,229.0,3459.03,21.676,71.3,,2020-11-01 00:00:00,,
2020,11,Mexico,116310.0,8413.579,50.212,71.76,,2020-11-01 00:00:00,,
2020,11,Nicaragua,158.0,652.381,1.028,8.33,,2020-11-01 00:00:00,,
2020,11,Panama,2856.0,32771.762,217.66,58.33,,2020-11-01 00:00:00,,
2020,11,Paraguay,1556.0,10381.16,98.304,63.89,,2020-11-01 00:00:00,,
2020,11,Peru,88119.0,27390.933,56.376,76.85,,2020-11-01 00:00:00,,
2020,11,United States,250436.0,32295.08,424.338,72.22,214.40300000000002,2020-11-01 00:00:00,,
2020,11,Uruguay,64.0,1134.453,21.411,43.52,,2020-11-01 00:00:00,,
2020,12,Argentina,45738.0,33829.489,140.825,79.17,,2020-12-01 00:00:00,,
2020,12,Bolivia,9013.0,12000.624,28.655,47.22,,2020-12-01 00:00:00,,
2020,12,Brazil,180437.0,31750.108,189.479,64.35,,2020-12-01 00:00:00,,
2020,12,Canada,13166.0,11672.002,171.896,72.69,,2020-12-01 00:00:00,,
2020,12,Chile,15846.0,29064.919,98.91,76.39,55.908,2020-12-01 00:00:00,,
2020,12,Colombia,38669.0,27160.2,157.155,60.19,,2020-12-01 00:00:00,,
2020,12,Costa Rica,1895.0,29135.645,181.714,55.56,,2020-12-01 00:00:00,,
2020,12,Dominican Republic,2360.0,13677.749,75.444,64.81,,2020-12-01 00:00:00,,
2020,12,Ecuador,13874.0,11195.155,34.887,55.56,,2020-12-01 00:00:00,,
2020,12,Guatemala,4405.0,7234.904,27.989,49.54,,2020-12-01 00:00:00,,
2020,12,Honduras,2971.0,10899.027,40.463,81.48,,2020-12-01 00:00:00,,
2020,12,Jamaica,271.0,4105.565,26.627,71.3,,2020-12-01 00:00:00,,
2020,12,Mexico,132958.0,10283.315,72.621,71.76,,2020-12-01 00:00:00,,
2020,12,Nicaragua,162.0,677.71,0.864,8.33,,2020-12-01 00:00:00,,
2020,12,Panama,3309.0,42593.968,459.234,67.59,,2020-12-01 00:00:00,,
2020,12,Paraguay,1927.0,13584.496,117.813,58.33,,2020-12-01 00:00:00,,
2020,12,Peru,90846.0,28809.247,53.775,70.37,,2020-12-01 00:00:00,,
2020,12,United States,305721.0,47333.361,583.427,71.76,308.304,2020-12-01 00:00:00,,
2020,12,Uruguay,90.0,2585.313,88.399,53.7,,2020-12-01 00:00:00,,
2021,1,Argentina,52585.0,42459.97,244.673,79.17,,2021-01-01 00:00:00,,
2021,1,Bolivia,9871.0,16218.517,63.925,30.56,,2021-01-01 00:00:00,,
2021,1,Brazil,215243.0,40656.623,189.479,69.91,,2021-01-01 00:00:00,,
2021,1,Canada,18697.0,19176.177,154.926,75.46,,2021-01-01 00:00:00,,
2021,1,Chile,17854.0,35434.419,109.6,79.17,112.938,2021-01-01 00:00:00,,
2021,1,Colombia,50586.0,38312.39,255.11,81.02,,2021-01-01 00:00:00,,
2021,1,Costa Rica,2518.0,36540.049,181.245,66.67,,2021-01-01 00:00:00,,
2021,1,Dominican Republic,2513.0,18034.574,87.479,67.59,,2021-01-01 00:00:00,,
2021,1,Ecuador,14596.0,13234.374,52.791,69.44,,2021-01-01 00:00:00,,
2021,1,Guatemala,5456.0,8624.229,42.367,52.78,,2021-01-01 00:00:00,,
2021,1,Honduras,3439.0,13340.736,82.377,87.96,,2021-01-01 00:00:00,,
2021,1,Jamaica,336.0,5224.621,32.387,71.3,,2021-01-01 00:00:00,,
2021,1,Mexico,176696.0,14482.889,116.942,71.76,,2021-01-01 00:00:00,,
2021,1,Nicaragua,168.0,712.826,0.864,8.33,,2021-01-01 00:00:00,,
2021,1,Panama,4980.0,69816.78,460.174,76.85,,2021-01-01 00:00:00,,
2021,1,Paraguay,2585.0,18636.595,117.581,55.56,,2021-01-01 00:00:00,,
2021,1,Peru,99275.0,31956.216,49.449,62.96,,2021-01-01 00:00:00,,
2021,1,United States,429874.0,73293.383,534.563,71.76,323.79,2021-01-01 00:00:00,,
2021,1,Uruguay,364.0,10567.384,162.691,64.81,,2021-01-01 00:00:00,,
2021,2,Argentina,56396.0,46983.889,159.286,79.17,,2021-02-01 00:00:00,,
2021,2,Bolivia,11390.0,19688.625,107.376,25.0,,2021-02-01 00:00:00,,
2021,2,Brazil,244765.0,46823.241,211.18,70.37,,2021-02-01 00:00:00,,
2021,2,Canada,21407.0,21859.334,83.773,75.46,,2021-02-01 00:00:00,,
2021,2,Chile,19974.0,40596.599,177.175,79.17,117.7585,2021-02-01 00:00:00,,
2021,2,Colombia,58511.0,42738.169,117.067,81.02,,2021-02-01 00:00:00,,
2021,2,Costa Rica,2763.0,38927.694,75.801,59.26,,2021-02-01 00:00:00,,
2021,2,Dominican Republic,3028.0,20883.938,71.334,62.04,,2021-02-01 00:00:00,,
2021,2,Ecuador,15513.0,15171.211,66.758,69.44,,2021-02-01 00:00:00,,
2021,2,Guatemala,6249.0,9579.232,33.097,52.78,,2021-02-01 00:00:00,,
2021,2,Honduras,3975.0,15726.947,79.022,82.41,,2021-02-01 00:00:00,,
2021,2,Jamaica,391.0,7400.486,98.0715,74.07,,2021-02-01 00:00:00,,
2021,2,Mexico,206535.0,16428.308,48.33,66.66499999999999,,2021-02-01 00:00:00,,
2021,2,Nicaragua,172.0,734.846,0.833,8.33,,2021-02-01 00:00:00,,
2021,2,Panama,5711.0,76065.048,142.514,74.07,,2021-02-01 00:00:00,,
2021,2,Paraguay,3026.0,22074.861,149.288,50.0,,2021-02-01 00:00:00,,
2021,2,Peru,116442.0,37284.533,202.39,75.0,,2021-02-01 00:00:00,,
2021,2,United States,506493.0,82368.24,199.949,68.06,162.4245,2021-02-01 00:00:00,,
2021,2,Uruguay,563.0,15010.243,148.125,64.81,,2021-02-01 00:00:00,,
2021,3,Argentina,59088.0,50031.615,162.07,71.76,,2021-03-01 00:00:00,,
2021,3,Bolivia,11903.0,21132.329,64.089,25.0,,2021-03-01 00:00:00,,
2021,3,Brazil,275105.0,52775.975,337.057,67.13,,2021-03-01 00:00:00,,
2021,3,Canada,22217.0,23488.019,109.937,71.76,,2021-03-01 00:00:00,,
2021,3,Chile,21574.0,45163.789,289.376,79.17,160.939,2021-03-01 00:00:00,,
2021,3,Colombia,60950.0,44234.41,82.092,81.02,,2021-03-01 00:00:00,,
2021,3,Costa Rica,2862.0,40358.93,90.305,59.26,,2021-03-01 00:00:00,,
2021,3,Dominican Republic,3213.0,21873.712,42.913,62.04,,2021-03-01 00:00:00,,
2021,3,Ecuador,16215.0,16702.737,80.964,59.26,,2021-03-01 00:00:00,,
2021,3,Guatemala,6563.0,10237.608,43.16,52.78,,2021-03-01 00:00:00,,
2021,3,Honduras,4325.0,16981.732,58.305,82.41,,2021-03-01 00:00:00,,
2021,3,Jamaica,484.0,10579.398,155.722,71.3,,2021-03-01 00:00:00,,
2021,3,Mexico,218284.0,17343.581,38.436,47.22,,2021-03-01 00:00:00,,
2021,3,Nicaragua,175.0,750.677,0.822,8.33,,2021-03-01 00:00:00,,
2021,3,Panama,5981.0,78761.38,97.019,76.85,,2021-03-01 00:00:00,,
2021,3,Paraguay,3436.0,26190.78,260.823,50.0,,2021-03-01 00:00:00,,
2021,3,Peru,130614.0,41193.156,205.729,70.37,,2021-03-01 00:00:00,,
2021,3,United States,538858.0,86123.865,176.441,64.35,101.304,2021-03-01 00:00:00,,
2021,3,Uruguay,689.0,20180.578,378.554,68.52,,2021-03-01 00:00:00,,
2021,4,Argentina,72377.0,65428.89,516.439,71.76,,2021-04-01 00:00:00,,
2021,4,Bolivia,12783.0,24205.599,78.428,27.78,,2021-04-01 00:00:00,,
2021,4,Brazil,386416.0,66122.55,304.726,70.83,,2021-04-01 00:00:00,,
2021,4,Canada,23655.0,30284.758,156.757,75.46,,2021-04-01 00:00:00,,
2021,4,Chile,25742.0,59315.786,331.3,81.94,212.97,2021-04-01 00:00:00,,
2021,4,Colombia,70446.0,52830.754,317.296,79.63,,2021-04-01 00:00:00,,
2021,4,Costa Rica,3136.0,45732.002,166.355,59.26,,2021-04-01 00:00:00,,
2021,4,Dominican Republic,3451.0,23505.941,42.2,70.37,,2021-04-01 00:00:00,,
2021,4,Ecuador,18158.0,20707.403,105.391,65.28,,2021-04-01 00:00:00,,
2021,4,Guatemala,7395.0,12402.38,72.053,49.07,,2021-04-01 00:00:00,,
2021,4,Honduras,5095.0,19716.17,70.3,93.52,,2021-04-01 00:00:00,,
2021,4,Jamaica,756.0,15868.744,79.074,74.07,,2021-04-01 00:00:00,,
2021,4,Mexico,231474.0,18511.284,26.629,44.44,,2021-04-01 00:00:00,,
2021,4,Nicaragua,181.0,784.354,0.843,13.89,,2021-04-01 00:00:00,,
2021,4,Panama,6200.0,82193.776,69.702,68.52,,2021-04-01 00:00:00,,
2021,4,Paraguay,5715.0,38806.06,308.942,64.81,,2021-04-01 00:00:00,,
2021,4,Peru,161809.0,51268.021,237.486,67.59,,2021-04-01 00:00:00,,
2021,4,United States,571084.0,93740.384,176.441,54.475,113.122,2021-04-01 00:00:00,,
2021,4,Uruguay,2227.0,52453.316,833.404,75.93,,2021-04-01 00:00:00,,
2021,5,Argentina,86838.0,80521.07,521.04,84.26,,2021-05-01 00:00:00,,
2021,5,Bolivia,13857.0,28310.436,158.703,27.78,,2021-05-01 00:00:00,,
2021,5,Brazil,446309.0,74175.324,279.314,60.65,,2021-05-01 00:00:00,,
2021,5,Canada,24922.0,35161.738,125.228,75.46,,2021-05-01 00:00:00,,
2021,5,Chile,28386.0,67508.204,278.926,80.09,179.507,2021-05-01 00:00:00,,
2021,5,Colombia,83719.0,61534.647,296.295,62.96,,2021-05-01 00:00:00,,
2021,5,Costa Rica,3765.0,57754.965,454.367,59.26,,2021-05-01 00:00:00,,
2021,5,Dominican Republic,3606.0,25174.949,72.161,66.67,,2021-05-01 00:00:00,,
2021,5,Ecuador,20180.0,23212.041,54.767,75.46,,2021-05-01 00:00:00,,
2021,5,Guatemala,7996.0,13848.195,49.909,51.85,,2021-05-01 00:00:00,,
2021,5,Honduras,6133.0,22195.26,86.321,93.52,,2021-05-01 00:00:00,,
2021,5,Jamaica,912.0,16941.114,33.651,76.85,,2021-05-01 00:00:00,,
2021,5,Mexico,235828.0,19017.534,16.526,44.44,,2021-05-01 00:00:00,,
2021,5,Nicaragua,185.0,824.795,1.686,13.89,,2021-05-01 00:00:00,,
2021,5,Panama,6321.0,84677.568,106.319,61.11,,2021-05-01 00:00:00,,
2021,5,Paraguay,8115.0,48258.562,324.553,54.63,,2021-05-01 00:00:00,,
2021,5,Peru,179912.0,56258.126,134.212,62.96,,2021-05-01 00:00:00,,
2021,5,United States,587625.0,96831.491,76.692,56.02,76.266,2021-05-01 00:00:00,,
2021,5,Uruguay,3760.0,75534.738,795.507,70.37,,2021-05-01 00:00:00,,
2021,6,Argentina,98472.0,92964.533,510.933,77.78,,2021-06-01 00:00:00,,
2021,6,Bolivia,15417.0,32991.43,216.2,27.78,,2021-06-01 00:00:00,,
2021,6,Brazil,484235.0,80329.927,301.693,60.65,,2021-06-01 00:00:00,,
2021,6,Canada,25632.0,36399.466,37.949,73.61,,2021-06-01 00:00:00,,
2021,6,Chile,30579.0,74934.288,337.713,84.72,206.2105,2021-06-01 00:00:00,,
2021,6,Colombia,94615.0,71224.602,486.511,59.26,,2021-06-01 00:00:00,,
2021,6,Costa Rica,4322.0,65607.172,328.711,55.56,,2021-06-01 00:00:00,,
2021,6,Dominican Republic,3705.0,27415.79,101.372,62.96,,2021-06-01 00:00:00,,
2021,6,Ecuador,21018.0,24337.979,54.767,56.48,,2021-06-01 00:00:00,,
2021,6,Guatemala,8439.0,15194.592,70.58,51.85,,2021-06-01 00:00:00,,
2021,6,Honduras,6599.0,23550.114,66.972,93.52,,2021-06-01 00:00:00,,
2021,6,Jamaica,996.0,17412.575,18.947,74.54,,2021-06-01 00:00:00,,
2021,6,Mexico,237936.0,19417.184,21.793,44.44,,2021-06-01 00:00:00,,
2021,6,Nicaragua,188.0,875.742,2.796,8.33,,2021-06-01 00:00:00,,
2021,6,Panama,6427.0,87617.515,166.785,61.11,,2021-06-01 00:00:00,,
2021,6,Paraguay,10561.0,57174.691,410.911,49.07,,2021-06-01 00:00:00,,
2021,6,Peru,188100.0,58680.769,105.405,62.96,,2021-06-01 00:00:00,,
2021,6,United States,596458.0,97855.725,41.854,58.84,42.302499999999995,2021-06-01 00:00:00,,
2021,6,Uruguay,4906.0,97430.288,987.413,56.48,,2021-06-01 00:00:00,,
2021,7,Argentina,109538.0,106372.875,277.325,75.0,,2021-07-01 00:00:00,,
2021,7,Bolivia,17406.0,37697.456,76.254,56.48,,2021-07-01 00:00:00,,
2021,7,Brazil,540398.0,89674.399,215.191,56.94,,2021-07-01 00:00:00,,
2021,7,Canada,26225.0,36995.602,18.735,65.41,,2021-07-01 00:00:00,,
2021,7,Chile,34403.0,81539.611,100.163,72.81,81.209,2021-07-01 00:00:00,,
2021,7,Colombia,115333.0,88702.096,287.507,53.7,,2021-07-01 00:00:00,,
2021,7,Costa Rica,4874.0,75238.436,242.928,54.63,,2021-07-01 00:00:00,,
2021,7,Dominican Republic,3915.0,30025.147,52.085,60.19,,2021-07-01 00:00:00,,
2021,7,Ecuador,21933.0,26399.364,57.449,57.08,,2021-07-01 00:00:00,,
2021,7,Guatemala,9898.0,18668.886,117.879,52.78,,2021-07-01 00:00:00,,
2021,7,Honduras,7427.0,26767.066,89.374,93.52,,2021-07-01 00:00:00,,
2021,7,Jamaica,1153.0,18054.158,34.358,66.67,,2021-07-01 00:00:00,,
2021,7,Mexico,242896.0,21170.547,87.969,44.44,,2021-07-01 00:00:00,,
2021,7,Nicaragua,193.0,1013.759,3.989,5.56,,2021-07-01 00:00:00,,
2021,7,Panama,6688.0,95476.505,229.131,70.37,,2021-07-01 00:00:00,,
2021,7,Paraguay,14178.0,65387.8,165.511,49.07,,2021-07-01 00:00:00,,
2021,7,Peru,194935.0,61386.205,67.083,62.96,,2021-07-01 00:00:00,,
2021,7,United States,605478.0,100144.856,151.614,46.73,65.314,2021-07-01 00:00:00,,
2021,7,Uruguay,5871.0,110576.266,107.598,59.26,,2021-07-01 00:00:00,,
2021,8,Argentina,114160.0,113367.244,148.331,74.54,,2021-08-01 00:00:00,,
2021,8,Bolivia,18152.0,39400.074,50.194,56.48,,2021-08-01 00:00:00,,
2021,8,Brazil,567862.0,94369.371,138.734,51.39,,2021-08-01 00:00:00,,
2021,8,Canada,26428.0,37703.194,45.137,61.01,,2021-08-01 00:00:00,,
2021,8,Chile,36331.0,83060.341,35.416,58.49,37.391,2021-08-01 00:00:00,,
2021,8,Colombia,123221.0,93700.493,64.194,46.3,,2021-08-01 00:00:00,,
2021,8,Costa Rica,5211.0,82669.09,320.356,54.63,,2021-08-01 00:00:00,,
2021,8,Dominican Republic,3976.0,30810.002,23.015,58.33,,2021-08-01 00:00:00,,
2021,8,Ecuador,31954.0,27488.414,23.713,62.15,,2021-08-01 00:00:00,,
2021,8,Guatemala,11085.0,23074.03,177.9,52.78,,2021-08-01 00:00:00,,
2021,8,Honduras,8373.0,30311.445,120.841,91.67,,2021-08-01 00:00:00,,
2021,8,Jamaica,1285.0,20262.207,141.928,66.67,,2021-08-01 00:00:00,,
2021,8,Mexico,257328.0,25003.592,135.439,67.13,,2021-08-01 00:00:00,,
2021,8,Nicaragua,197.0,1179.121,6.23,8.33,,2021-08-01 00:00:00,,
2021,8,Panama,6939.0,101259.09,158.263,67.59,,2021-08-01 00:00:00,,
2021,8,Paraguay,15402.0,67320.626,20.815,49.07,,2021-08-01 00:00:00,,
2021,8,Peru,197279.0,62595.089,36.606,62.96,,2021-08-01 00:00:00,,
2021,8,United States,620579.0,107640.301,374.347,53.63,238.695,2021-08-01 00:00:00,,
2021,8,Uruguay,5998.0,111926.332,33.473,55.56,,2021-08-01 00:00:00,,
2021,9,Argentina,115381.0,115246.356,44.64,73.765,,2021-09-01 00:00:00,,
2021,9,Bolivia,18371.0,39997.418,23.794,44.91,,2021-09-01 00:00:00,,
2021,9,Brazil,578326.0,96157.025,116.645,56.39,,2021-09-01 00:00:00,,
2021,9,Canada,26621.0,38654.583,110.041,65.07499999999999,,2021-09-01 00:00:00,,
2021,9,Chile,36841.0,83516.428,29.083,58.13,16.8595,2021-09-01 00:00:00,,
2021,9,Colombia,124648.0,94482.021,30.065,46.3,,2021-09-01 00:00:00,,
