median_income,richest_decile_threshold,Entity,Education,GDP Forecast,Cluster2,trade,poorest_decile_threshold,Year,continent,GDP,GINI,Cluster
,,United States,4.340723668839104,2.064,1,58.83990808646616,,2026,,2.943876376988984,0.4771421039529412,1.0
,,United States,4.340723668839104,2.12,1,58.83990808646616,,2027,,2.943876376988984,0.4771421039529412,1.0
,,United States,4.340723668839104,2.122,1,58.83990808646616,,2028,,2.943876376988984,0.4771421039529412,1.0
,,Uruguay,2.15951,,0,35.6644,,1980,,5.999,0.53499897,0.0
,,Uruguay,4.07123,,0,34.23546,,1981,,1.899,0.544685472,0.0
,,Uruguay,5.345086,,0,31.61666,,1982,,-9.391,0.5364062740000001,0.0
,,Uruguay,4.627948,,0,49.29274,,1983,,-5.853,0.41457244600000004,0.0
,,Uruguay,2.37339,,0,47.956074,,1984,,-1.458,0.45520741200000003,0.0
,,Uruguay,2.56679,,0,47.85657,,1985,,0.298,0.443175348,0.0
,,Uruguay,3.10283,,0,46.48374,,1986,,7.5,0.441624134,0.0
,,Uruguay,3.8275098,,0,40.854645,,1987,,5.91,0.526078296,0.0
,,Uruguay,2.7244318400000003,,0,39.79381,,1988,,0.496,0.48223291800000007,0.0
,,Uruguay,3.0289898400000004,,0,41.19356,,1989,,1.104,0.49733866200000004,0.0
,,Uruguay,3.37525584,,0,41.62847,,1990,,0.297,0.477708278,0.0
,,Uruguay,2.47908,,0,38.554905,,1991,,3.539,0.51186124,0.0
,,Uruguay,2.41153,,0,40.073044,,1992,,7.932,0.5208394860000001,0.0
,,Uruguay,3.685878,,0,38.684967,,1993,,2.658,0.507493224,0.0
,,Uruguay,2.27172,,0,40.148834,,1994,,7.281,0.5240036060000001,0.0
,,Uruguay,2.5214,,0,38.097675,,1995,,-1.448,0.499782364,0.0
,,Uruguay,2.86987,,0,39.528435,,1996,,5.578,0.531607556,0.0
,,Uruguay,4.1688136,,0,37.706398,,1997,,5.496,0.53019002,0.0
,,Uruguay,2.24337,,0,35.640015,,1998,,4.519,0.514769374,0.0
,,Uruguay,4.46808424,,0,33.386448,,1999,,-1.939,0.5173496679999999,0.0
,,Uruguay,2.42255,,0,36.713737,,2000,,-1.93,0.510594432,0.0
,,Uruguay,2.80096,,0,36.309513,,2001,,-3.844,0.518135796,0.0
,,Uruguay,2.3222,,0,40.029068,,2002,,-7.732,0.45926617399999997,0.0
,,Uruguay,2.06821,,0,51.7592,,2003,,0.805,0.455268772,0.0
,,Uruguay,2.49954,,0,61.47669,,2004,,5.004,0.465752882,0.0
,,Uruguay,2.71475,,0,58.877697,,2005,,7.46,0.464475914,0.0
,,Uruguay,2.85664,,0,61.971573,,2006,,4.099,0.4594159,0.0
,,Uruguay,4.431099000000001,,0,59.21045,,2007,,6.542,0.46405134,1.0
,,Uruguay,5.690403999999999,,0,65.20809,,2008,,7.176,0.4508178,1.0
,,Uruguay,4.5656492,,0,53.39442,,2009,,4.243,0.45541683,1.0
,,Uruguay,3.3785638,,0,51.699036,,2010,,7.803,0.44475016,1.0
,,Uruguay,4.14937,,0,53.247032,,2011,,5.162,0.42175317,1.0
,,Uruguay,4.0935335,,0,55.061153,,2012,,3.538,0.3990057,1.0
,,Uruguay,4.23892,,0,49.717846,,2013,,4.638,0.4045091,1.0
,,Uruguay,4.26735,,0,49.087624,,2014,,3.239,0.40111083,1.0
,,Uruguay,4.20637,,0,45.32824,,2015,,0.371,0.4012877,1.0
,,Uruguay,4.3642,,0,48.573185,,2016,,1.69,0.396955,1.0
,,Uruguay,4.41787,,0,46.804707,,2017,,1.74,0.3946453,1.0
,,Uruguay,4.6136,,0,47.82535,,2018,,0.156,0.3968724,1.0
,,Uruguay,4.6413,,0,49.607044,,2019,,0.744,0.39676544,1.0
,,Uruguay,4.54307,,0,45.823387,,2020,,-6.263,0.40156105,1.0
,,Uruguay,4.41334,,0,56.805923,,2021,,5.277,0.40777358,1.0
,,Uruguay,4.369734,4.922,0,69.851721,,2022,,4.922,0.48902668799999993,2.0
,,Uruguay,4.340723668839104,0.999,0,58.83990808646616,,2023,,2.943876376988984,0.4771421039529412,1.0
,,Uruguay,4.340723668839104,3.25,0,58.83990808646616,,2024,,2.943876376988984,0.4771421039529412,1.0
,,Uruguay,4.340723668839104,2.9,0,58.83990808646616,,2025,,2.943876376988984,0.4771421039529412,1.0
,,Uruguay,4.340723668839104,2.6,0,58.83990808646616,,2026,,2.943876376988984,0.4771421039529412,1.0
,,Uruguay,4.340723668839104,2.4,0,58.83990808646616,,2027,,2.943876376988984,0.4771421039529412,1.0
,,Uruguay,4.340723668839104,2.2,0,58.83990808646616,,2028,,2.943876376988984,0.4771421039529412,1.0
50.10646,89.483215,Belgium,6.42534,,,165.32584,25.195316,2017,Europe,1.62,0.27387968,
51.246574,90.039635,Belgium,6.38107,,,166.49478,26.038218,2018,Europe,1.793,0.27214414,
52.628468,93.1407,Belgium,6.33397,,,164.17691,27.698778,2019,Europe,2.262,0.27219802,
53.04003,91.95496,Belgium,6.81233,,,157.18073,28.693867,2020,Europe,-5.363,0.2595833,
39.7140994,70.71367000000001,Belgium,6.2342334,,,172.67445,20.126681,2021,Europe,6.286,0.284036702,
44.7860948,84.2008666,Belgium,5.00533252,,,82.8281542,22.367730720000004,2022,Europe,3.248,0.305781004,
49.616215,90.45228,Finland,6.36311,,,75.05314,28.033659,2017,Europe,3.192,0.27383086,
50.38814,91.76503,Finland,6.27558,,,78.19217,28.374876,2018,Europe,1.14,0.27329773,
51.2622,92.979256,Finland,6.41695,,,79.60543,28.35132,2019,Europe,1.224,0.27737328,
51.20899,92.3879,Finland,6.63494,,,71.63412,29.307734,2020,Europe,-2.355,0.2709117,
38.295662,71.51696580000001,Finland,5.6938086,,,78.60459,19.5951878,2021,Europe,3.17,0.303653714,
48.008721,90.3443852,Finland,5.522590000000001,,,103.8008432,22.9870652,2022,Europe,1.605,0.308221316,
49.441666,94.99687,France,5.4516,,,62.961845,24.629,2017,Europe,2.46,0.31632066,
49.589756,96.16871,France,5.40717,,,64.43795,24.751944,2018,Europe,1.818,0.32380688,
48.568478,90.88675,France,5.35443,,,64.14147,23.135792,2019,Europe,1.889,0.31199586,
50.13696,92.65076,France,5.67784,,,56.863823,24.153225,2020,Europe,-7.682,0.3066147,
45.7614358,90.5247832,France,5.245027,,,60.83967,20.8608364,2021,Europe,6.37,0.332725828,
50.6942684,94.561918,France,5.3085588,,,93.4520412,25.728431,2022,Europe,2.522,0.298571776,
53.216515,103.33299,Germany,4.87183,,,87.237206,25.144926,2017,Europe,2.68,0.31851348,
54.922703,108.00921,Germany,4.97933,,,88.519875,27.117777,2018,Europe,0.984,0.3179069,
55.684288,108.90711,Germany,5.11677,,,87.68641,26.75887,2019,Europe,1.071,0.31719428,
45.6269976,85.48208919999999,Germany,5.58759,,,80.39831,23.68050368,2020,Europe,-3.829,0.29748417,
39.102333,76.6443452,Germany,4.530964,,,88.742775,18.32707822,2021,Europe,3.169,0.317897062,
48.008721,90.3443852,Germany,5.522589999999999,,,103.8008432,22.9870652,2022,Europe,1.804,0.3082213159999999,
21.579445,39.611034,Hungary,4.61487,,,165.22852,10.446882,2017,Europe,4.272,0.30584124,
23.00955,41.293766,Hungary,4.62344,,,163.26155,11.254211,2018,Europe,5.362,0.29612043,
24.764103,43.843765,Hungary,4.22488,,,160.78258,13.261575,2019,Europe,4.864,0.29950473,
26.530985,49.58783,Hungary,4.15521,,,155.52838,13.266785,2020,Europe,-4.536,0.29713073,
34.4176052,61.474496,Hungary,5.001584,,,162.79185,17.571352400000002,2021,Europe,7.2,0.28950882,
19.9217978,38.13249939999999,Hungary,4.332032,,,122.896818,9.65927112,2022,Europe,4.578,0.311749702,
40.532337,85.143616,Italy,4.04494,,,58.604176,15.814056,2017,Europe,1.668,0.35928002,
40.674942,85.42797,Italy,4.25614,,,60.30355,15.97339,2018,Europe,0.926,0.35222572,
42.622936,87.70242,Italy,4.09527,,,59.87898,17.259033,2019,Europe,0.483,0.34587252,
41.83479,89.134155,Italy,4.44195,,,55.286285,17.427618,2020,Europe,-8.979,0.35244223,
45.7614358,90.5247832,Italy,4.130886,,,62.983124,20.8608364,2021,Europe,6.987,0.3327258279999999,
32.1361724,61.3521854,Italy,4.95394052,,,98.426417,15.84278212,2022,Europe,3.722,0.30972446,
16.996754,33.843075,Poland,4.57465,,,101.28122,8.999455,2017,Europe,5.14,0.30296582,
16.590326,33.370914,Poland,4.60506,,,103.45049,8.660316,2018,Europe,5.945,0.3114105,
17.241077,34.28313,Poland,4.67881,,,102.68871,9.256153,2019,Europe,4.45,0.30239472,
32.2870296,63.6826878,Poland,4.85265,,,100.32421,16.1585142,2020,Europe,-2.02,0.310374444,
24.2321134,48.3629078,Poland,4.9414005,,,112.445595,11.7629712,2021,Europe,6.935,0.318969244,
19.720362,37.32693,Poland,4.270966360000001,,,123.07449,10.286342,2022,Europe,5.134,0.30247924,
15.409707,32.30821,Romania,3.1182,,,87.15616,4.781155,2017,Europe,8.213,0.36016828,
12.660549,23.890923,Romania,3.31918,,,86.47067,6.2815275,2018,Europe,6.03,0.28782865,
19.02761,39.081493,Romania,3.56695,,,84.50306,6.3322906,2019,Europe,3.844,0.348042,
21.184145,43.30677,Romania,3.58926,,,78.05911,6.8837934,2020,Europe,-3.692,0.3457247,
31.1997338,61.5041452,Romania,3.2530518,,,87.35839,13.85975382,2021,Europe,5.874,0.326349338,
20.7181858,38.574954,Romania,4.54333,,,138.64851600000003,10.6436552,2022,Europe,4.743,0.301365388,
