Entity,Year,trade,poorest_decile_threshold,GINI,Education,continent,median_income,GDP,richest_decile_threshold,Inflation,School enrollment,Unemployment Rate
Mexico,2026,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Mexico,2027,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Mexico,2028,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Nicaragua,1980,67.49716,,0.4938128,3.26241,,,4.612,,,,
Nicaragua,1981,64.12516,,0.4538640659999999,4.6534976,,,5.361,,,,
Nicaragua,1982,42.034046,,0.467925682,3.79268,,,-0.817,,,,
Nicaragua,1983,49.392925,,0.43993501,3.723876600000001,,,4.615,,,,
Nicaragua,1984,45.89385,,0.429631334,5.9789,,,-1.566,,,,
Nicaragua,1985,36.59246,,0.514954376,3.543352,,,-4.084,,,,
Nicaragua,1986,33.607914,,0.510493644,4.09996024,,,-1.015,,,,
Nicaragua,1987,25.53105,,0.464419174,5.35175,,,-0.706,,,,
Nicaragua,1988,76.25108,,0.508179456,4.8143834,,,-12.4,,,,
Nicaragua,1989,97.72868,,0.479932522,3.659162240000001,,,-1.694,,,,
Nicaragua,1990,71.29082,,0.4901910299999999,3.9908143,,,-0.132,,,,
Nicaragua,1991,74.32797,,0.481401826,4.2999582400000005,,,-0.154,,,,
Nicaragua,1992,70.517624,,0.412967226,2.98497,,,0.4,,,,
Nicaragua,1993,68.285965,,0.49061748,4.65319224,,,-0.4,,,,
Nicaragua,1994,39.081215,,0.5298922420000001,3.7670776,,,5.0,,,,
Nicaragua,1995,44.039795,,0.4747960099999999,4.0319276,,,5.912,,,,
Nicaragua,1996,48.482838,,0.461446178,4.0491738,,,6.344,,,,
Nicaragua,1997,58.00553,,0.465470838,5.23414884,,,3.967,,,,
Nicaragua,1998,57.013714,,0.44997308,2.22585,,,3.712,,,,
Nicaragua,1999,62.537643,,0.44242963,2.92365,,,7.036,,,,
Nicaragua,2000,61.298496,,0.4878374159999999,3.0016,,,4.102,,,,
Nicaragua,2001,57.980133,,0.42998204,4.924010340000001,,,2.961,,,,
Nicaragua,2002,58.091286,,0.4810080479999999,2.39101,,,0.754,,,,
Nicaragua,2003,62.175064,,0.500259242,2.42201,,,2.521,,,,
Nicaragua,2004,67.19532,,0.5125922980000001,5.3577356,,,5.351,,,,
Nicaragua,2005,71.64572,,0.40531987,3.76825716,,,4.244,,,,
Nicaragua,2006,87.31035,,0.4762827740000001,4.5579715400000005,,,3.805,,,,
Nicaragua,2007,93.02587,,0.4680356919999999,4.2486296,,,5.076,,,,
Nicaragua,2008,96.79408,,0.4909826140000001,3.944265540000001,,,3.436,,,,
Nicaragua,2009,86.993385,,0.43942162,4.12792644,,,-3.293,,,,
Nicaragua,2010,100.363,,0.4687022179999999,4.48422,,,4.41,,,,
Nicaragua,2011,111.827156,,0.5024945840000001,4.445902800000001,,,6.317,,,,
Nicaragua,2012,115.17738,,0.532589666,4.2455496,,,6.496,,,,
Nicaragua,2013,110.984055,,0.50898443,4.445902800000001,,,4.927,,,,
Nicaragua,2014,106.69805,,0.46156293,4.08329,,,4.785,,,,
Nicaragua,2015,98.19417,,0.465414832,4.07842,,,4.792,,,,
Nicaragua,2016,93.81372,,0.4680356919999999,4.08115,,,4.798,,,,
Nicaragua,2017,96.38094,,0.473586362,4.35769,,,4.396,,,,
Nicaragua,2018,93.9845,,0.4548754259999999,4.473796,,,-3.363,,,,
Nicaragua,2019,94.67598,,0.4548754259999999,4.59992,,,-2.897,,,,
Nicaragua,2020,89.39974,,0.450318244,4.581561,,,-1.766,,,,
Nicaragua,2021,106.2323,,0.49854995,4.086657,,,10.347,,,,
Nicaragua,2022,64.5644402,,0.478240236,3.156866,,,3.751,,,,
Nicaragua,2023,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Nicaragua,2024,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Nicaragua,2025,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Nicaragua,2026,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Nicaragua,2027,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Nicaragua,2028,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Panama,1980,137.50195,,0.5181750820000001,3.53567,,,4.5,,,,
Panama,1981,133.7229,,0.5696401200000001,3.4318,,,9.207,,,,
Panama,1982,116.78497,,0.5343443819999999,3.41851,,,5.348,,,,
Panama,1983,93.13505,,0.4548754259999999,3.55091,,,-4.491,,,,
Panama,1984,91.87703,,0.456256282,3.46871,,,2.709,,,,
Panama,1985,94.05957,,0.4680356919999999,3.52146,,,4.942,,,,
Panama,1986,97.32746,,0.473586362,3.34574,,,3.568,,,,
Panama,1987,98.590775,,0.479932522,3.87012,,,-1.809,,,,
Panama,1988,97.665344,,0.4746763699999999,4.0871212,,,-13.38,,,,
Panama,1989,109.59775,,0.5890771,3.72596224,,,1.562,,,,
Panama,1990,121.79356,,0.549795992,4.4204542,,,8.099,,,,
Panama,1991,140.24655,,0.5821962,4.2126896,,,9.418,,,,
Panama,1992,144.8792,,0.534304026,4.1996636,,,8.203,,,,
Panama,1993,139.67921,,0.516466072,4.445902800000001,,,5.456,,,,
Panama,1994,143.60904,,0.494621884,3.47054,,,2.849,,,,
Panama,1995,146.90538,,0.57811224,3.94781,,,1.752,,,,
Panama,1996,156.00662,,0.506375916,4.09432,,,7.371,,,,
Panama,1997,165.34372,,0.5823173,3.84711,,,6.48,,,,
Panama,1998,151.26848,,0.57480836,4.1033976,,,7.332,,,,
Panama,1999,126.68632,,0.5645578,4.56723,,,3.878,,,,
Panama,2000,133.98894,,0.56639016,4.75969,,,2.737,,,,
Panama,2001,130.09837,,0.5674528,4.10588,,,0.558,,,,
Panama,2002,121.85187,,0.5610198,4.19164,,,2.247,,,,
Panama,2003,114.69337,,0.55662787,4.1687,,,4.226,,,,
Panama,2004,123.652565,,0.54780126,3.57866,,,7.508,,,,
Panama,2005,135.69432,,0.5381147,4.1216016,,,7.181,,,,
Panama,2006,137.8957,,0.546454,4.148851800000001,,,8.541,,,,
Panama,2007,149.57045,,0.5268926,4.219245,,,12.111,,,,
Panama,2008,166.69815,,0.52693385,3.50229,,,9.856,,,,
Panama,2009,138.98036,,0.5177117,3.77035658,,,1.243,,,,
Panama,2010,148.27504,,0.5160976,4.445902800000001,,,5.828,,,,
Panama,2011,162.48756,,0.51348317,3.15901,,,11.314,,,,
Panama,2012,158.0588,,0.51739955,4.101499,,,9.779,,,,
Panama,2013,137.63408,,0.51457196,4.081123600000001,,,6.903,,,,
Panama,2014,119.09061,,0.5046687,2.816828,,,5.067,,,,
Panama,2015,99.9364,,0.50806665,3.0292947,,,5.733,,,,
Panama,2016,87.40841,,0.5040773,3.0783472,,,4.953,,,,
Panama,2017,87.42791,,0.49888504,2.9770412,,,5.591,,,,
Panama,2018,89.99052,,0.49212474,2.911991,,,3.685,,,,
Panama,2019,84.982376,,0.49838337,3.0932941,,,3.282,,,,
Panama,2020,74.07724,,0.4957793899999999,3.622201,,,-17.668,,,,
Panama,2021,92.69809,,0.50861204,3.2691095,,,15.836,,,,
Panama,2022,53.2943526,,0.523430444,3.88724,,,10.809,,,,
Panama,2023,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Panama,2024,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Panama,2025,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Panama,2026,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Panama,2027,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Panama,2028,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Paraguay,1980,33.89561,,0.514659194,4.585638,,,11.712,,,,
Paraguay,1981,29.139297,,0.498449706,4.550484,,,9.17,,,,
Paraguay,1982,31.89637,,0.4963613879999999,4.38295024,,,-1.398,,,,
Paraguay,1983,25.142208,,0.489111168,6.054945699999999,,,-3.043,,,,
Paraguay,1984,41.126255,,0.504427794,2.95666434,,,2.817,,,,
Paraguay,1985,54.208622,,0.5045601639999999,1.39585,,,3.872,,,,
Paraguay,1986,67.13555,,0.4176794339999999,4.41441624,,,0.263,,,,
Paraguay,1987,72.48537,,0.455306854,4.33119674,,,4.072,,,,
Paraguay,1988,85.07697,,0.498598914,5.549333600000001,,,5.881,,,,
Paraguay,1989,82.95523,,0.46618295,5.697289800000001,,,5.817,,,,
Paraguay,1990,91.30834,,0.40839344,1.04071,,,4.12,,,,
Paraguay,1991,89.13932,,0.474020722,3.85751574,,,3.49,,,,
Paraguay,1992,89.49756,,0.465519322,4.817977999999999,,,1.696,,,,
Paraguay,1993,113.60376,,0.5070418780000001,4.2077296,,,4.936,,,,
Paraguay,1994,123.07933,,0.537259434,4.445902800000001,,,5.318,,,,
Paraguay,1995,118.06407,,0.5815904,3.9751752,,,6.823,,,,
Paraguay,1996,103.03527,,0.4879389900000001,4.322553999999999,,,1.574,,,,
Paraguay,1997,95.93427,,0.5489243,4.376327,,,4.243,,,,
Paraguay,1998,101.60632,,0.469837738,4.19834,,,0.068,,,,
Paraguay,1999,77.555275,,0.54577464,4.23088,,,-1.366,,,,
Paraguay,2000,78.64473,,0.4763035979999999,4.23021,,,-2.314,,,,
Paraguay,2001,72.6057,,0.546293,3.83357,,,-0.834,,,,
Paraguay,2002,79.44157,,0.5727629,3.40773,,,-0.021,,,,
Paraguay,2003,81.127365,,0.5493835,3.38276,,,4.321,,,,
Paraguay,2004,80.10445,,0.5226281,2.8699,,,4.057,,,,
Paraguay,2005,85.021965,,0.5138179,3.98123682,,,2.133,,,,
Paraguay,2006,84.73353,,0.5299549,5.031833600000001,,,4.807,,,,
Paraguay,2007,79.00114,,0.5304121,2.73951,,,5.422,,,,
Paraguay,2008,80.77757,,0.50704694,5.649422,,,6.496,,,,
Paraguay,2009,70.84198,,0.4914576,3.9908143,,,-0.261,,,,
Paraguay,2010,81.25752,,0.5098244,2.77072,,,11.095,,,,
Paraguay,2011,78.49213,,0.5230993,3.69282,,,4.286,,,,
Paraguay,2012,74.76496,,0.47633564,3.66879,,,-0.708,,,,
Paraguay,2013,73.36987,,0.4793603,2.678712,,,8.293,,,,
Paraguay,2014,69.083725,,0.50702643,2.596559,,,5.301,,,,
Paraguay,2015,66.94014,,0.47605908,3.3337781,,,2.957,,,,
Paraguay,2016,67.78839,,0.47899717,3.43498,,,4.268,,,,
Paraguay,2017,71.482216,,0.4854749,3.0906208,,,4.81,,,,
Paraguay,2018,72.52859,,0.459551,3.296196,,,3.204,,,,
Paraguay,2019,71.32765,,0.45650637,3.4898303,,,-0.402,,,,
Paraguay,2020,63.09465,,0.43481943,3.93615,,,-0.82,,,,
Paraguay,2021,70.80108,,0.42905566,3.4107,,,4.017,,,,
Paraguay,2022,50.3460584,,0.45109698,3.6354012,,,0.075,,,,
Paraguay,2023,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Paraguay,2024,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Paraguay,2025,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Paraguay,2026,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Paraguay,2027,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Paraguay,2028,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Peru,1980,47.6434,,0.506989818,3.3131,,,7.661,,,,
Peru,1981,41.28005,,0.5260782959999999,3.6124476,,,5.461,,,,
Peru,1982,41.070454,,0.496446172,3.32495384,,,-0.324,,,,
Peru,1983,43.2368,,0.4290779459999999,5.06684166,,,-9.329,,,,
Peru,1984,39.19006,,0.5307033999999999,4.2075435400000005,,,3.801,,,,
Peru,1985,44.878708,,0.45634982,3.625913,,,2.089,,,,
Peru,1986,34.51633,,0.514659194,4.585638,,,12.106,,,,
Peru,1987,27.350908,,0.5216963700000001,4.821425800000001,,,7.738,,,,
Peru,1988,33.22179,,0.52078578,5.257698,,,-9.422,,,,
Peru,1989,22.53676,,0.52375124,3.408608,,,-13.422,,,,
Peru,1990,29.469677,,0.4969941,5.519514,,,-5.09,,,,
Peru,1991,26.659254,,0.447299832,4.7356178,,,2.219,,,,
Peru,1992,27.977293,,0.51076755,5.048215440000001,,,-0.541,,,,
Peru,1993,28.766586,,0.537194254,4.5767716,,,5.244,,,,
Peru,1994,28.922997,,0.44023988,4.550484,,,12.308,,,,
Peru,1995,30.927217,,0.536087982,3.8480478,,,7.411,,,,
Peru,1996,31.654203,,0.5356118440000001,3.1188,,,2.799,,,,
Peru,1997,33.469547,,0.53259367,4.508839,,,6.476,,,,
Peru,1998,32.953022,,0.5512152,3.27818,,,-0.392,,,,
Peru,1999,33.205776,,0.54828894,3.44134,,,1.495,,,,
Peru,2000,35.538033,,0.49073362,3.22803,,,2.695,,,,
Peru,2001,35.0644,,0.5130633,3.03712,,,0.617,,,,
Peru,2002,35.24918,,0.53565925,2.82057,,,5.454,,,,
Peru,2003,37.62461,,0.5308133,2.9378,,,4.165,,,,
Peru,2004,41.936077,,0.4988085,2.95787,,,4.959,,,,
Peru,2005,47.35732,,0.50451356,2.83903,,,6.285,,,,
Peru,2006,51.785057,,0.50332856,2.65281,,,7.529,,,,
Peru,2007,55.688114,,0.5002204,2.6294,,,8.518,,,,
Peru,2008,58.43377,,0.4748734,2.86775,,,9.119,,,,
Peru,2009,48.11193,,0.4700658,3.13994,,,1.096,,,,
Peru,2010,51.67281,,0.45537925,2.8673,,,8.334,,,,
Peru,2011,55.98828,,0.4466015,2.6635,,,6.325,,,,
Peru,2012,52.619896,,0.4444041,2.92276,,,6.142,,,,
Peru,2013,49.787144,,0.43882897,3.29729,,,5.852,,,,
Peru,2014,46.853123,,0.43139225,3.69599,,,2.384,,,,
Peru,2015,45.16277,,0.433564,3.96933,,,3.252,,,,
Peru,2016,45.38884,,0.43639258,3.81317,,,3.954,,,,
Peru,2017,47.51355,,0.4329279,3.93131,,,2.522,,,,
Peru,2018,48.63147,,0.42387646,3.71392,,,3.97,,,,
Peru,2019,46.943504,,0.41562784,3.82243,,,2.24,,,,
Peru,2020,43.530006,,0.43794137,4.24804,,,-10.953,,,,
Peru,2021,55.5036,,0.40249866,3.9735,,,13.35,,,,
Peru,2022,56.542345,,0.5087366099999999,3.8941,,,2.683,,,,
Peru,2023,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Peru,2024,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Peru,2025,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Peru,2026,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Peru,2027,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Peru,2028,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
United States,1980,20.109844,,0.347184,4.9519053,,,-0.257,,,,
United States,1981,19.425913,,0.3548923,4.50805554,,,2.538,,,,
United States,1982,17.536812,,0.36662114,2.97158624,,,-1.803,,,,
United States,1983,16.665594,,0.37293357,4.2555718,,,4.584,,,,
United States,1984,17.522408,,0.3734555,3.8940496,,,7.236,,,,
United States,1985,16.603907,,0.376419,4.209539340000001,,,4.17,,,,
United States,1986,16.897978,,0.37557536,4.18874954,,,3.462,,,,
United States,1987,17.973581,,0.37197286,4.05393754,,,3.46,,,,
United States,1988,19.0701,,0.37705934,4.16985414,,,4.177,,,,
United States,1989,19.415129,,0.3823879,4.37511754,,,3.672,,,,
United States,1990,19.81505,,0.3826289,4.09543224,,,1.886,,,,
United States,1991,19.786448,,0.38045916,4.9519053,,,-0.108,,,,
United States,1992,19.950594,,0.38373882,4.37511754,,,3.522,,,,
United States,1993,20.044619,,0.40364543,5.5,,,2.752,,,,
United States,1994,21.05546,,0.39986804,4.025315340000001,,,4.029,,,,
United States,1995,22.453382,,0.39854994,5.20116258,,,2.684,,,,
United States,1996,22.687073,,0.40309733,4.14346954,,,3.772,,,,
United States,1997,23.428322,,0.40525717,4.423449,,,4.447,,,,
United States,1998,22.825891,,0.3995361,4.1317258,,,4.481,,,,
United States,1999,23.313564,,0.3998582,4.6653756,,,4.795,,,,
United States,2000,25.102995,,0.40140685,6.0856495,,,4.077,,,,
United States,2001,22.967182,,0.4059678,6.298923,,,0.954,,,,
United States,2002,22.286375,,0.40354446,6.3599553,,,1.696,,,,
United States,2003,22.627314,,0.4077259,6.3286076,,,2.796,,,,
United States,2004,24.448063,,0.40253353,6.2537637,,,3.852,,,,
United States,2005,25.638554,,0.4096537,6.1709833,,,3.483,,,,
United States,2006,26.975279,,0.41398576,6.164029,,,2.783,,,,
United States,2007,28.012018,,0.4079857,6.2433186,,,2.011,,,,
United States,2008,29.867796,,0.4081219,6.436086,,,0.122,,,,
United States,2009,24.759531,,0.40610814,6.7386985,,,-2.6,,,,
United States,2010,28.219894,,0.40010712,6.694554,,,2.709,,,,
United States,2011,30.842485,,0.40937114,6.4976835,,,1.55,,,,
United States,2012,30.681835,,0.4093686,6.253886,,,2.281,,,,
United States,2013,30.002367,,0.40652013,6.229258,,,1.842,,,,
United States,2014,29.998,,0.41511607,6.1292057,,,2.288,,,,
United States,2015,27.812233,,0.4123878,4.94678,,,2.707,,,,
United States,2016,26.587,,0.41121885,4.80666,,,1.668,,,,
United States,2017,27.279161,,0.4118056,5.12288,,,2.242,,,,
United States,2018,27.61038,,0.41407844,4.92889,,,2.945,,,,
United States,2019,26.45195,,0.41535568,4.98728,,,2.295,,,,
United States,2020,23.383762,,0.3968309,5.43544,,,-2.768,,,,
United States,2021,25.4814,,0.39751095,4.9400895,,,5.947,,,,
United States,2022,45.3175558,,0.4555643,5.00462772,,,2.062,,,,
United States,2023,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
United States,2024,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
United States,2025,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
United States,2026,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
United States,2027,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
United States,2028,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Uruguay,1980,35.6644,,0.53499897,2.15951,,,5.999,,,,
Uruguay,1981,34.23546,,0.544685472,4.07123,,,1.899,,,,
Uruguay,1982,31.61666,,0.5364062740000001,5.345086,,,-9.391,,,,
Uruguay,1983,49.29274,,0.414572446,4.627948,,,-5.853,,,,
Uruguay,1984,47.956074,,0.455207412,2.37339,,,-1.458,,,,
Uruguay,1985,47.85657,,0.443175348,2.56679,,,0.298,,,,
Uruguay,1986,46.48374,,0.441624134,3.10283,,,7.5,,,,
Uruguay,1987,40.854645,,0.526078296,3.8275098,,,5.91,,,,
Uruguay,1988,39.79381,,0.482232918,2.7244318400000003,,,0.496,,,,
Uruguay,1989,41.19356,,0.497338662,3.0289898400000004,,,1.104,,,,
Uruguay,1990,41.62847,,0.477708278,3.37525584,,,0.297,,,,
Uruguay,1991,38.554905,,0.51186124,2.47908,,,3.539,,,,
Uruguay,1992,40.073044,,0.5208394860000001,2.41153,,,7.932,,,,
Uruguay,1993,38.684967,,0.507493224,3.685878,,,2.658,,,,
Uruguay,1994,40.148834,,0.5240036060000001,2.27172,,,7.281,,,,
Uruguay,1995,38.097675,,0.499782364,2.5214,,,-1.448,,,,
Uruguay,1996,39.528435,,0.531607556,2.86987,,,5.578,,,,
Uruguay,1997,37.706398,,0.53019002,4.1688136,,,5.496,,,,
Uruguay,1998,35.640015,,0.514769374,2.24337,,,4.519,,,,
Uruguay,1999,33.386448,,0.5173496679999999,4.46808424,,,-1.939,,,,
Uruguay,2000,36.713737,,0.510594432,2.42255,,,-1.93,,,,
Uruguay,2001,36.309513,,0.518135796,2.80096,,,-3.844,,,,
Uruguay,2002,40.029068,,0.4592661739999999,2.3222,,,-7.732,,,,
Uruguay,2003,51.7592,,0.455268772,2.06821,,,0.805,,,,
Uruguay,2004,61.47669,,0.465752882,2.49954,,,5.004,,,,
Uruguay,2005,58.877697,,0.464475914,2.71475,,,7.46,,,,
Uruguay,2006,61.971573,,0.4594159,2.85664,,,4.099,,,,
Uruguay,2007,59.21045,,0.46405134,4.431099000000001,,,6.542,,,,
Uruguay,2008,65.20809,,0.4508178,5.690403999999999,,,7.176,,,,
Uruguay,2009,53.39442,,0.45541683,4.5656492,,,4.243,,,,
Uruguay,2010,51.699036,,0.44475016,3.3785638,,,7.803,,,,
Uruguay,2011,53.247032,,0.42175317,4.14937,,,5.162,,,,
Uruguay,2012,55.061153,,0.3990057,4.0935335,,,3.538,,,,
Uruguay,2013,49.717846,,0.4045091,4.23892,,,4.638,,,,
Uruguay,2014,49.087624,,0.40111083,4.26735,,,3.239,,,,
Uruguay,2015,45.32824,,0.4012877,4.20637,,,0.371,,,,
Uruguay,2016,48.573185,,0.396955,4.3642,,,1.69,,,,
Uruguay,2017,46.804707,,0.3946453,4.41787,,,1.74,,,,
Uruguay,2018,47.82535,,0.3968724,4.6136,,,0.156,,,,
Uruguay,2019,49.607044,,0.39676544,4.6413,,,0.744,,,,
Uruguay,2020,45.823387,,0.40156105,4.54307,,,-6.263,,,,
Uruguay,2021,56.805923,,0.40777358,4.41334,,,5.277,,,,
Uruguay,2022,69.851721,,0.4890266879999999,4.369734,,,4.922,,,,
Uruguay,2023,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Uruguay,2024,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Uruguay,2025,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Uruguay,2026,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Uruguay,2027,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Uruguay,2028,58.83990808646616,,0.4771421039529412,4.340723668839104,,,2.943876376988984,,,,
Belgium,2017,165.32584,25.195316,0.27387968,6.42534,Europe,50.10646,1.62,89.483215,,,
Belgium,2018,166.49478,26.038218,0.27214414,6.38107,Europe,51.246574,1.793,90.039635,,,
Belgium,2019,164.17691,27.698778,0.27219802,6.33397,Europe,52.628468,2.262,93.1407,,,
Belgium,2020,157.18073,28.693867,0.2595833,6.81233,Europe,53.04003,-5.363,91.95496,,,
Belgium,2021,172.67445,20.126681,0.284036702,6.2342334,Europe,39.7140994,6.286,70.71367000000001,,,
Belgium,2022,82.8281542,22.367730720000004,0.305781004,5.00533252,Europe,44.7860948,3.248,84.2008666,,,
Finland,2017,75.05314,28.033659,0.27383086,6.36311,Europe,49.616215,3.192,90.45228,,,
Finland,2018,78.19217,28.374876,0.27329773,6.27558,Europe,50.38814,1.14,91.76503,,,
Finland,2019,79.60543,28.35132,0.27737328,6.41695,Europe,51.2622,1.224,92.979256,,,
Finland,2020,71.63412,29.307734,0.2709117,6.63494,Europe,51.20899,-2.355,92.3879,,,
Finland,2021,78.60459,19.5951878,0.303653714,5.6938086,Europe,38.295662,3.17,71.51696580000001,,,
Finland,2022,103.8008432,22.9870652,0.308221316,5.522590000000001,Europe,48.008721,1.605,90.3443852,,,
France,2017,62.961845,24.629,0.31632066,5.4516,Europe,49.441666,2.46,94.99687,,,
France,2018,64.43795,24.751944,0.32380688,5.40717,Europe,49.589756,1.818,96.16871,,,
France,2019,64.14147,23.135792,0.31199586,5.35443,Europe,48.568478,1.889,90.88675,,,
France,2020,56.863823,24.153225,0.3066147,5.67784,Europe,50.13696,-7.682,92.65076,,,
France,2021,60.83967,20.8608364,0.332725828,5.245027,Europe,45.7614358,6.37,90.5247832,,,
France,2022,93.4520412,25.728431,0.298571776,5.3085588,Europe,50.6942684,2.522,94.561918,,,
Germany,2017,87.237206,25.144926,0.31851348,4.87183,Europe,53.216515,2.68,103.33299,,,
Germany,2018,88.519875,27.117777,0.3179069,4.97933,Europe,54.922703,0.984,108.00921,,,
Germany,2019,87.68641,26.75887,0.31719428,5.11677,Europe,55.684288,1.071,108.90711,,,
Germany,2020,80.39831,23.68050368,0.29748417,5.58759,Europe,45.6269976,-3.829,85.48208919999999,,,
Germany,2021,88.742775,18.32707822,0.317897062,4.530964,Europe,39.102333,3.169,76.6443452,,,
Germany,2022,103.8008432,22.9870652,0.3082213159999999,5.522589999999999,Europe,48.008721,1.804,90.3443852,,,
Hungary,2017,165.22852,10.446882,0.30584124,4.61487,Europe,21.579445,4.272,39.611034,,,
Hungary,2018,163.26155,11.254211,0.29612043,4.62344,Europe,23.00955,5.362,41.293766,,,
Hungary,2019,160.78258,13.261575,0.29950473,4.22488,Europe,24.764103,4.864,43.843765,,,
Hungary,2020,155.52838,13.266785,0.29713073,4.15521,Europe,26.530985,-4.536,49.58783,,,
Hungary,2021,162.79185,17.571352400000002,0.28950882,5.001584,Europe,34.4176052,7.2,61.474496,,,
Hungary,2022,122.896818,9.65927112,0.311749702,4.332032,Europe,19.9217978,4.578,38.13249939999999,,,
Italy,2017,58.604176,15.814056,0.35928002,4.04494,Europe,40.532337,1.668,85.143616,,,
Italy,2018,60.30355,15.97339,0.35222572,4.25614,Europe,40.674942,0.926,85.42797,,,
Italy,2019,59.87898,17.259033,0.34587252,4.09527,Europe,42.622936,0.483,87.70242,,,
Italy,2020,55.286285,17.427618,0.35244223,4.44195,Europe,41.83479,-8.979,89.134155,,,
Italy,2021,62.983124,20.8608364,0.3327258279999999,4.130886,Europe,45.7614358,6.987,90.5247832,,,
Italy,2022,98.426417,15.84278212,0.30972446,4.95394052,Europe,32.1361724,3.722,61.3521854,,,
Poland,2017,101.28122,8.999455,0.30296582,4.57465,Europe,16.996754,5.14,33.843075,,,
Poland,2018,103.45049,8.660316,0.3114105,4.60506,Europe,16.590326,5.945,33.370914,,,
Poland,2019,102.68871,9.256153,0.30239472,4.67881,Europe,17.241077,4.45,34.28313,,,
Poland,2020,100.32421,16.1585142,0.310374444,4.85265,Europe,32.2870296,-2.02,63.6826878,,,
Poland,2021,112.445595,11.7629712,0.318969244,4.9414005,Europe,24.2321134,6.935,48.3629078,,,
Poland,2022,123.07449,10.286342,0.30247924,4.270966360000001,Europe,19.720362,5.134,37.32693,,,
Romania,2017,87.15616,4.781155,0.36016828,3.1182,Europe,15.409707,8.213,32.30821,,,
Romania,2018,86.47067,6.2815275,0.28782865,3.31918,Europe,12.660549,6.03,23.890923,,,
Romania,2019,84.50306,6.3322906,0.348042,3.56695,Europe,19.02761,3.844,39.081493,,,
Romania,2020,78.05911,6.8837934,0.3457247,3.58926,Europe,21.184145,-3.692,43.30677,,,
Romania,2021,87.35839,13.85975382,0.326349338,3.2530518,Europe,31.1997338,5.874,61.5041452,,,
Romania,2022,138.64851600000003,10.6436552,0.301365388,4.54333,Europe,20.7181858,4.743,38.574954,,,
Algeria,2022,59.04228424,NaN,42.160000000000004,NaN,Africa,NaN,194998000000.0,NaN,9.265515516,105.9325485,12.491
Algeria,2019,51.80973844,NaN,42.160000000000004,NaN,Africa,NaN,171760000000.0,NaN,1.951768211,63.14651564999999,12.275
Algeria,2017,55.32140302,NaN,42.160000000000004,NaN,Africa,NaN,170097000000.0,NaN,5.59111591,63.14651564999999,12.0
